Defect_ID,Module_Name,Severity,Priority,Execution_Time,Defect_Fix_Time,Detected_Phase,Automation_Covered,Tester_Experience,Lines_of_Code,Defect_Reopened,Build_Release
D07389,Payments,Medium,P2,27.45,4.69,Unit Test,1,4.3,1399.0,0,R07
D07390,Notifications,High,P3,20.88,6.06,Unit Test,0,9.5,867.0,1,R07
D07391,Login,High,P3,11.93,8.47,Unit Test,0,8.1,807.0,0,R09
D07392,Login,Medium,P3,4.91,5.99,Unit Test,0,1.8,641.0,0,R12
D07393,Search,Medium,P1,5.8,3.4,System Test,0,9.1,510.0,1,R06
D07394,Inventory,Medium,P2,19.43,5.9,UAT,1,3.0,995.0,1,R13
D07395,Inventory,Critical,P3,25.48,10.39,Unit Test,1,4.6,1507.0,0,R06
D07396,Notifications,Low,P3,20.37,2.41,Unit Test,0,6.5,858.0,1,R13
D07397,Login,Medium,P2,26.63,9.54,System Test,0,1.3,1987.0,0,R15
D07398,Inventory,High,P3,11.14,5.96,System Test,1,5.3,950.0,0,R12
D07399,Payments,Medium,P3,8.23,2.12,UAT,1,3.1,160.0,1,R01
D07400,Payments,Medium,P3,26.17,6.79,System Test,1,2.7,1188.0,0,R03
D07401,Dashboard,High,P2,38.68,7.89,System Test,0,2.4,1846.0,0,R08
D07402,Login,Critical,P3,,8.93,System Test,1,4.1,711.0,0,R01
D07403,Payments,High,P3,10.89,5.68,System Test,1,,213.0,0,R10
D07404,Dashboard,High,P3,27.32,7.35,Unit Test,0,1.2,1452.0,0,R07
D07405,Payments,Low,P2,4.71,2.07,System Test,0,9.1,299.0,0,R13
D07406,Payments,Low,P2,7.22,4.66,System Test,0,9.1,891.0,0,R09
D07407,Reports,Medium,P2,12.77,5.78,Unit Test,0,9.5,554.0,0,R15
D07408,Login,Low,P1,10.87,6.01,Unit Test,0,8.8,1008.0,1,R18
D07409,Payments,Low,P2,9.33,1.78,System Test,1,8.2,141.0,0,R03
D07410,Inventory,High,P1,16.69,7.44,System Test,1,7.8,1065.0,0,R04
D07411,Notifications,Medium,P1,9.24,5.92,System Test,1,3.5,775.0,0,R16
D07412,Notifications,Low,P2,16.36,4.26,System Test,0,1.9,973.0,0,R18
D07413,Payments,Low,P2,10.33,3.61,Unit Test,1,6.9,562.0,0,R13
D07414,Reports,Medium,P3,26.64,7.84,System Test,1,6.3,1726.0,0,R08
D07415,Inventory,Critical,P3,23.6,8.14,System Test,1,,1012.0,0,R18
D07416,Reports,Medium,P3,1.0,3.91,UAT,1,6.7,222.0,0,R04
D07417,Inventory,Medium,P3,28.47,7.97,Unit Test,0,5.5,1605.0,0,R20
D07418,Search,Medium,P3,33.1,9.37,UAT,0,2.8,1771.0,0,R11
D07419,Dashboard,Low,P2,31.26,6.48,Unit Test,1,3.8,1994.0,1,R05
D07420,Dashboard,High,P3,19.0,5.01,Unit Test,0,3.9,375.0,0,R03
D07421,Payments,Critical,P3,28.14,6.87,UAT,0,6.4,1165.0,0,R03
D07422,Reports,Medium,P2,26.34,6.93,System Test,0,4.0,1940.0,0,R06
D07423,Inventory,Low,P2,15.34,5.54,System Test,1,2.2,1116.0,0,R20
D07424,Reports,Low,P2,22.22,4.99,UAT,0,7.4,1545.0,0,R04
D07425,Reports,Low,P3,14.04,4.97,System Test,0,6.9,1244.0,0,R10
D07426,Search,High,P1,29.64,8.96,System Test,1,7.9,1610.0,0,R20
D07427,Payments,High,P2,15.02,,UAT,1,1.5,499.0,0,R15
D07428,Payments,Medium,P2,13.29,7.88,System Test,1,9.3,1352.0,0,R17
D07429,Dashboard,High,P3,22.85,5.83,Unit Test,0,4.1,745.0,0,R07
D07430,Search,High,P1,19.42,6.56,UAT,0,3.3,1031.0,0,R18
D07431,Search,High,P2,22.82,8.7,UAT,1,2.6,1230.0,0,R01
D07432,Payments,Medium,P2,19.12,6.42,UAT,0,6.0,904.0,0,R19
D07433,Inventory,Medium,P1,24.62,6.42,UAT,1,4.4,1171.0,0,R19
D07434,Login,Low,P2,9.88,3.29,System Test,0,6.5,654.0,0,R01
D07435,Dashboard,Medium,P2,27.74,7.63,Unit Test,1,8.0,1449.0,0,R02
D07436,Payments,Medium,P3,1.0,3.26,Unit Test,0,8.2,561.0,0,R11
D07437,Dashboard,Low,P1,7.89,1.92,Unit Test,0,8.6,608.0,0,R02
D07438,Dashboard,Low,P3,9.72,2.38,System Test,0,8.6,660.0,0,R12
D07439,Notifications,Medium,P3,13.93,7.83,System Test,1,6.3,1738.0,0,R08
D07440,Reports,High,P1,23.67,5.53,Unit Test,1,5.6,960.0,0,R16
D07441,Notifications,High,P3,14.08,6.02,UAT,1,4.2,871.0,0,R09
D07442,Payments,Low,P2,15.79,6.97,UAT,0,9.0,1328.0,0,R15
D07443,Login,High,P1,37.34,7.82,System Test,0,1.0,1631.0,0,R05
D07444,Notifications,High,P1,29.86,9.29,UAT,1,5.5,1879.0,0,R12
D07445,Notifications,High,P1,13.15,6.66,System Test,1,5.4,729.0,0,R14
D07446,Dashboard,Medium,P1,28.77,5.28,UAT,0,3.0,1136.0,0,R14
D07447,Reports,High,P1,19.37,9.61,System Test,1,6.5,825.0,0,R03
D07448,Dashboard,High,P1,,8.58,System Test,1,3.8,1149.0,1,R18
D07449,Notifications,Medium,P2,8.05,4.52,System Test,1,6.9,679.0,0,R19
D07450,Payments,Low,P3,3.95,3.46,UAT,1,8.8,470.0,0,R08
D07451,Payments,Medium,P2,11.49,6.61,System Test,1,6.5,905.0,0,R12
D07452,Dashboard,Low,P1,19.7,5.55,Unit Test,1,6.5,1451.0,1,R20
D07453,Login,Medium,P3,5.73,5.2,Unit Test,1,3.7,1049.0,0,R19
D07454,Login,Medium,P2,15.59,5.83,System Test,1,7.9,1365.0,0,R01
D07455,Login,Medium,P1,14.65,7.44,System Test,0,6.5,1042.0,0,R02
D07456,Payments,High,P3,16.12,6.29,Unit Test,1,1.9,430.0,0,R06
D07457,Notifications,Medium,P2,30.38,8.79,System Test,1,,1701.0,1,R11
D07458,Payments,Low,P2,17.83,6.03,System Test,1,5.8,1152.0,0,R15
D07459,Reports,Critical,P3,4.32,6.66,System Test,1,,167.0,0,R13
D07460,Payments,Medium,P2,26.54,9.63,Unit Test,1,2.1,1760.0,1,R05
D07461,Reports,Low,P3,19.63,6.28,System Test,1,2.4,1374.0,1,R19
D07462,Login,Low,P3,1.04,2.5,Unit Test,1,2.1,529.0,0,R19
D07463,Payments,Critical,P1,14.61,9.78,System Test,0,8.7,695.0,0,R08
D07464,Dashboard,Low,P2,9.38,2.31,Unit Test,1,2.9,230.0,1,R07
D07465,Dashboard,Low,P2,25.69,5.85,System Test,0,1.7,1931.0,1,R05
D07466,Reports,High,P3,25.95,8.62,System Test,1,4.3,873.0,0,R19
D07467,Login,High,P3,37.42,8.66,System Test,1,8.1,1588.0,0,R09
D07468,Search,Medium,P3,28.55,7.2,System Test,1,9.6,1791.0,0,R14
D07469,Inventory,Medium,P2,22.74,6.54,System Test,0,9.7,1324.0,0,R03
D07470,Payments,Critical,P3,27.5,7.6,System Test,0,8.6,1309.0,1,R18
D07471,Payments,High,P2,15.46,5.79,Unit Test,0,4.4,910.0,0,R13
D07472,Notifications,Medium,P1,24.87,,System Test,1,4.1,1932.0,1,R08
D07473,Payments,Critical,P3,19.3,7.83,System Test,0,1.5,270.0,1,R14
D07474,Reports,Medium,P1,18.25,5.0,System Test,0,6.9,649.0,1,R15
D07475,Search,Critical,P3,29.54,9.68,System Test,0,8.8,1108.0,0,R05
D07476,Login,Medium,P2,22.13,4.46,System Test,0,4.2,840.0,0,R15
D07477,Reports,Medium,P3,13.21,5.52,Unit Test,0,3.2,717.0,0,R06
D07478,Dashboard,Low,P2,31.62,6.22,System Test,1,1.2,1803.0,1,R16
D07479,Reports,Medium,P2,13.39,5.43,System Test,1,5.0,876.0,0,R08
D07480,Login,High,P1,,7.93,UAT,0,9.8,1127.0,0,R12
D07481,Search,Critical,P2,14.99,7.49,System Test,1,5.0,631.0,0,R14
D07482,Payments,Low,P3,1.0,2.21,Unit Test,1,5.9,441.0,0,R04
D07483,Inventory,High,P1,34.19,8.23,UAT,0,3.5,1642.0,0,R02
D07484,Payments,Medium,P2,10.8,3.35,System Test,0,1.4,336.0,0,R16
D07485,Inventory,Low,P3,13.03,4.48,UAT,1,5.9,921.0,0,R03
D07486,Notifications,Low,P2,13.15,2.29,System Test,1,5.0,866.0,0,R08
D07487,Reports,High,P3,3.5,5.09,System Test,0,9.4,246.0,0,R01
D07488,Notifications,Medium,P1,23.06,8.69,UAT,1,1.2,1778.0,0,R16
D07489,Payments,Low,P1,16.21,3.32,System Test,0,1.3,300.0,0,R02
D07490,Search,Low,P2,16.41,5.64,Unit Test,0,6.6,1088.0,0,R04
D07491,Login,Critical,P1,22.0,8.06,System Test,1,6.6,731.0,1,R12
D07492,Login,Medium,P2,18.05,4.81,UAT,1,6.5,1554.0,0,R15
D07493,Dashboard,Critical,P3,15.1,7.98,System Test,0,3.3,452.0,0,R19
D07494,Notifications,Medium,P3,20.86,7.26,UAT,1,6.0,1362.0,0,R06
D07495,Inventory,High,P3,11.01,7.27,Unit Test,1,6.4,659.0,0,R15
D07496,Inventory,Medium,P3,8.58,3.68,System Test,1,7.5,643.0,1,R06
D07497,Login,Low,P2,29.68,7.02,System Test,1,1.6,1788.0,0,R13
D07498,Payments,Medium,P3,1.0,3.61,Unit Test,0,9.4,102.0,0,R18
D07499,Notifications,High,P3,9.47,6.59,Unit Test,1,7.6,103.0,0,R17
D07500,Dashboard,Medium,P3,31.07,7.17,Unit Test,1,2.4,1428.0,0,R11
D07501,Notifications,Medium,P1,14.78,3.81,Unit Test,0,2.3,284.0,0,R14
D07502,Notifications,Low,P2,5.83,2.16,Unit Test,1,6.8,514.0,1,R06
D07503,Payments,High,P3,40.35,9.29,UAT,0,2.1,1876.0,1,R09
D07504,Search,Medium,P1,10.97,4.2,System Test,1,,684.0,0,R05
D07505,Reports,Low,P3,35.59,7.95,Unit Test,0,8.6,1783.0,0,R11
D07506,Login,Medium,P3,29.3,7.0,System Test,0,3.1,1605.0,1,R05
D07507,Search,Medium,P3,23.17,5.92,UAT,1,3.5,1102.0,1,R16
D07508,Dashboard,Medium,P3,22.09,6.87,System Test,0,8.2,1685.0,0,R13
D07509,Payments,Low,P3,8.84,5.36,System Test,1,3.9,922.0,0,R07
D07510,Inventory,Medium,P3,21.41,7.91,System Test,1,,1352.0,0,R11
D07511,Search,Medium,P2,22.27,5.76,System Test,1,9.7,1528.0,0,R09
D07512,Reports,Low,P2,19.19,6.97,UAT,1,3.3,1468.0,1,R11
D07513,Search,Critical,P1,46.15,12.26,UAT,0,7.0,1956.0,1,R04
D07514,Dashboard,High,P2,1.71,5.27,Unit Test,1,8.9,173.0,0,R06
D07515,Payments,Medium,P2,25.24,6.96,System Test,1,6.4,1434.0,0,R16
D07516,Login,Critical,P3,29.36,11.35,Unit Test,0,7.2,1489.0,0,R15
D07517,Login,High,P3,19.31,7.16,System Test,0,2.0,884.0,0,R07
D07518,Dashboard,Medium,P1,,4.06,Unit Test,0,5.6,506.0,0,R13
D07519,Notifications,Medium,P3,6.32,4.77,Unit Test,0,5.5,368.0,0,R13
D07520,Search,Low,P3,10.96,5.14,System Test,1,7.5,1276.0,0,R17
D07521,Login,Medium,P2,22.37,5.98,Unit Test,1,1.5,1254.0,0,R18
D07522,Search,Medium,P2,15.17,5.09,Unit Test,1,8.3,1093.0,1,R20
D07523,Search,Medium,P3,29.31,9.39,System Test,1,7.3,1913.0,0,R19
D07524,Payments,Medium,P1,24.58,5.57,System Test,1,9.6,1689.0,0,R09
D07525,Reports,High,P2,32.77,8.97,System Test,0,3.7,1522.0,0,R20
D07526,Inventory,Medium,P2,21.82,6.6,Unit Test,0,7.3,1114.0,0,R11
D07527,Login,Critical,P2,31.69,10.17,Unit Test,1,4.8,1449.0,0,R08
D07528,Notifications,Medium,P3,29.25,7.98,Unit Test,1,3.8,1816.0,0,R20
D07529,Inventory,Critical,P2,19.37,8.61,System Test,1,9.7,807.0,0,R11
D07530,Dashboard,Medium,P3,41.04,8.74,UAT,0,1.7,1688.0,0,R12
D07531,Search,Low,P3,1.0,4.4,Unit Test,1,4.0,725.0,0,R09
D07532,Notifications,Critical,P3,16.32,6.99,UAT,1,5.7,814.0,1,R03
D07533,Reports,Low,P3,,1.76,System Test,1,2.5,532.0,0,R15
D07534,Reports,Medium,P3,21.7,8.56,System Test,1,8.1,1831.0,0,R07
D07535,Login,Medium,P3,26.21,6.77,Unit Test,1,2.3,1401.0,1,R09
D07536,Search,Medium,P3,15.99,5.31,UAT,1,6.4,684.0,0,R15
D07537,Payments,Medium,P3,8.51,5.99,System Test,1,9.5,706.0,0,R02
D07538,Dashboard,Medium,P2,37.08,7.54,UAT,1,5.0,1517.0,1,R07
D07539,Notifications,High,P1,7.71,5.62,System Test,0,5.3,281.0,0,R18
D07540,Login,Low,P3,,6.29,System Test,1,3.6,1949.0,0,R02
D07541,Search,Low,P2,17.29,4.18,Unit Test,1,1.2,1507.0,1,R03
D07542,Search,Low,P2,16.57,3.01,Unit Test,1,7.9,1133.0,0,R11
D07543,Login,Low,P3,20.77,6.19,System Test,0,5.8,1109.0,1,R09
D07544,Login,Medium,P2,13.99,4.18,Unit Test,0,6.0,451.0,0,R08
D07545,Inventory,Critical,P3,11.55,,UAT,1,1.2,734.0,0,R16
D07546,Search,Medium,P2,5.96,2.16,System Test,0,7.4,505.0,0,R08
D07547,Search,Low,P3,18.27,4.74,Unit Test,1,8.8,1236.0,0,R06
D07548,Payments,Low,P1,27.65,7.94,System Test,0,1.3,1945.0,0,R10
D07549,Reports,High,P3,37.17,11.75,Unit Test,0,3.6,1908.0,0,R12
D07550,Inventory,Medium,P2,22.33,6.86,System Test,1,7.6,1524.0,0,R13
D07551,Notifications,Medium,P3,22.08,9.68,UAT,0,6.0,1740.0,0,R05
D07552,Payments,Low,P2,15.08,2.44,Unit Test,1,4.2,887.0,0,R02
D07553,Dashboard,High,P1,28.31,6.1,UAT,0,3.2,670.0,0,R15
D07554,Login,High,P3,16.28,5.42,System Test,1,2.4,629.0,0,R13
D07555,Notifications,Medium,P3,6.2,4.17,System Test,1,10.0,478.0,1,R07
D07556,Notifications,Low,P2,34.82,7.9,System Test,0,9.8,1791.0,0,R14
D07557,Search,Medium,P3,28.21,,System Test,0,2.8,1981.0,0,R04
D07558,Payments,Medium,P2,24.23,7.67,Unit Test,0,8.2,1634.0,1,R19
D07559,Payments,Low,P3,5.53,4.05,UAT,1,7.6,950.0,0,R15
D07560,Inventory,High,P2,29.17,8.52,System Test,0,1.9,1288.0,0,R03
D07561,Payments,Medium,P3,18.06,8.94,System Test,0,8.3,1396.0,0,R18
D07562,Search,Medium,P3,10.8,4.91,System Test,1,2.2,958.0,1,R03
D07563,Login,Medium,P2,6.09,5.53,System Test,1,8.5,1029.0,1,R02
D07564,Reports,High,P3,2.21,7.24,System Test,1,3.7,341.0,0,R06
D07565,Inventory,Medium,P3,24.38,7.16,Unit Test,1,9.4,1374.0,0,R08
D07566,Payments,Medium,P3,29.95,6.38,Unit Test,1,8.9,1426.0,0,R02
D07567,Reports,High,P3,29.41,10.25,System Test,0,7.3,1257.0,0,R14
D07568,Search,High,P3,13.22,5.64,System Test,1,9.5,629.0,1,R01
D07569,Search,Low,P2,12.81,5.29,System Test,1,1.2,974.0,1,R14
D07570,Login,Medium,P2,1.0,4.5,UAT,1,6.6,413.0,1,R06
D07571,Inventory,Low,P1,19.83,5.58,Unit Test,1,5.3,1412.0,0,R17
D07572,Reports,High,P3,3.11,7.39,Unit Test,1,9.1,392.0,0,R19
D07573,Reports,Medium,P3,32.76,9.36,System Test,0,7.6,1976.0,0,R04
D07574,Payments,Medium,P2,17.35,6.41,UAT,0,9.4,1595.0,0,R13
D07575,Dashboard,High,P2,24.43,8.39,System Test,1,5.3,1375.0,0,R18
D07576,Search,Medium,P2,34.05,8.62,Unit Test,1,3.8,1465.0,1,R05
D07577,Inventory,Low,P2,1.0,0.5,Unit Test,1,9.6,159.0,0,R06
D07578,Dashboard,Critical,P2,24.49,10.97,System Test,0,8.1,1184.0,0,R06
D07579,Search,Medium,P3,11.46,5.47,System Test,0,6.4,474.0,0,R13
D07580,Reports,Critical,P2,18.71,9.64,System Test,1,4.8,655.0,1,R09
D07581,Dashboard,Medium,P3,15.42,4.96,UAT,0,1.2,414.0,1,R19
D07582,Inventory,Low,P3,1.0,1.75,Unit Test,1,7.3,126.0,1,R07
D07583,Search,High,P3,28.72,9.1,UAT,1,7.9,1640.0,0,R19
D07584,Reports,High,P3,31.83,10.1,System Test,1,1.9,1702.0,0,R08
D07585,Reports,Low,P3,9.83,3.85,System Test,1,3.6,542.0,0,R06
D07586,Dashboard,Medium,P3,24.55,7.78,System Test,1,7.2,1661.0,0,R08
D07587,Notifications,Medium,P3,24.95,6.79,System Test,1,,1287.0,0,R08
D07588,Notifications,Medium,P3,20.87,5.22,System Test,0,5.0,980.0,1,R06
D07589,Inventory,Critical,P3,33.47,11.67,Unit Test,1,7.9,1998.0,0,R12
D07590,Inventory,High,P2,28.05,7.6,Unit Test,0,3.3,1316.0,0,R12
D07591,Search,Medium,P2,3.28,5.98,Unit Test,1,8.0,697.0,0,R19
D07592,Reports,High,P2,16.95,8.65,Unit Test,0,9.4,589.0,0,R18
D07593,Search,High,P3,10.27,5.83,Unit Test,1,7.6,265.0,0,R01
D07594,Search,Critical,P2,6.93,8.69,UAT,1,9.1,381.0,0,R10
D07595,Search,Low,P3,25.68,4.87,System Test,1,2.2,1304.0,0,R17
D07596,Login,Low,P3,28.04,6.72,UAT,0,8.4,1857.0,0,R18
D07597,Dashboard,Medium,P2,1.0,5.75,System Test,0,8.0,721.0,0,R11
D07598,Inventory,Low,P3,16.28,5.8,Unit Test,0,9.2,1100.0,0,R18
D07599,Inventory,Low,P2,10.3,4.18,System Test,0,4.3,222.0,0,R05
D07600,Payments,Low,P2,1.0,4.21,Unit Test,1,3.1,484.0,0,R05
D07601,Login,Medium,P3,11.53,5.05,Unit Test,0,6.3,674.0,1,R03
D07602,Payments,Critical,P3,16.32,8.48,System Test,1,1.7,546.0,0,R18
D07603,Notifications,Low,P2,22.16,6.06,Unit Test,1,7.4,1763.0,0,R12
D07604,Payments,Medium,P3,14.11,5.33,System Test,0,4.4,706.0,0,R12
D07605,Search,High,P2,28.32,8.8,Unit Test,0,3.3,1235.0,0,R17
D07606,Dashboard,Low,P2,36.05,6.98,System Test,0,3.9,1767.0,0,R08
D07607,Dashboard,High,P3,35.72,7.96,Unit Test,1,1.1,1481.0,0,R12
D07608,Dashboard,Medium,P1,13.75,6.19,System Test,1,8.1,1163.0,0,R17
D07609,Login,High,P2,17.53,9.88,UAT,0,7.0,1453.0,0,R03
D07610,Inventory,Critical,P3,14.48,9.12,System Test,1,7.1,816.0,0,R11
D07611,Search,Low,P2,12.05,4.11,System Test,1,3.9,495.0,0,R02
D07612,Notifications,Low,P2,21.44,7.29,Unit Test,1,9.7,1658.0,0,R12
D07613,Notifications,High,P3,25.95,9.52,System Test,0,7.1,1243.0,0,R08
D07614,Payments,Low,P3,10.85,4.22,System Test,1,8.7,963.0,0,R02
D07615,Payments,Low,P2,28.52,7.39,Unit Test,0,5.2,1613.0,0,R19
D07616,Reports,Medium,P3,12.21,6.16,UAT,1,,806.0,1,R14
D07617,Login,High,P2,12.25,8.35,System Test,1,7.2,822.0,0,R12
D07618,Dashboard,High,P3,9.62,8.34,System Test,1,6.3,1014.0,0,R02
D07619,Dashboard,Low,P3,13.47,4.41,Unit Test,1,9.5,1244.0,0,R10
D07620,Inventory,High,P2,19.61,5.31,System Test,0,2.2,384.0,1,R10
D07621,Notifications,Medium,P3,22.13,8.72,System Test,1,1.2,1359.0,0,R17
D07622,Notifications,High,P3,26.08,7.64,System Test,0,2.8,1131.0,0,R13
D07623,Dashboard,Critical,P2,25.57,9.69,UAT,0,5.8,822.0,1,R20
D07624,Payments,Critical,P3,6.79,7.36,UAT,1,8.2,231.0,1,R02
D07625,Search,Critical,P3,28.92,9.73,Unit Test,1,8.4,1110.0,0,R10
D07626,Dashboard,High,P1,17.66,6.38,UAT,1,7.7,1068.0,1,R02
D07627,Payments,Low,P2,28.38,7.97,UAT,1,5.6,1760.0,0,R12
D07628,Search,Medium,P2,6.06,5.22,System Test,1,7.9,777.0,0,R20
D07629,Search,High,P2,1.0,6.75,Unit Test,1,2.5,391.0,0,R11
D07630,Reports,Low,P2,1.0,3.08,System Test,1,9.5,227.0,0,R18
D07631,Login,Low,P3,36.39,7.37,UAT,1,4.9,1864.0,0,R03
D07632,Search,Medium,P1,8.76,7.9,UAT,1,7.8,1467.0,0,R11
D07633,Reports,Critical,P2,22.51,7.46,UAT,1,8.8,620.0,0,R14
D07634,Payments,Low,P2,20.67,6.16,System Test,1,9.2,1855.0,0,R08
D07635,Reports,Low,P2,4.66,1.46,Unit Test,1,1.8,294.0,0,R01
D07636,Inventory,Low,P2,13.29,5.07,System Test,0,4.2,1018.0,0,R08
D07637,Dashboard,Medium,P3,22.85,6.23,System Test,0,6.5,1171.0,0,R13
D07638,Inventory,Low,P3,10.22,,UAT,1,8.6,1104.0,0,R18
D07639,Inventory,High,P1,19.0,7.14,Unit Test,1,5.1,728.0,0,R08
D07640,Search,Medium,P2,8.96,5.01,System Test,1,9.7,613.0,0,R14
D07641,Reports,High,P2,17.36,8.24,System Test,1,5.5,942.0,1,R06
D07642,Search,Medium,P3,11.8,4.16,Unit Test,1,1.1,409.0,0,R05
D07643,Search,Low,P1,11.54,3.99,UAT,0,1.4,496.0,0,R20
D07644,Notifications,Low,P3,22.4,6.35,Unit Test,1,9.9,1747.0,0,R19
D07645,Inventory,Medium,P3,18.46,4.39,UAT,0,,784.0,0,R13
D07646,Payments,Medium,P2,10.0,6.56,UAT,0,9.8,957.0,0,R10
D07647,Payments,High,P2,3.75,7.44,Unit Test,0,7.8,908.0,0,R12
D07648,Reports,Low,P3,1.0,0.5,UAT,0,5.1,264.0,0,R02
D07649,Payments,High,P3,28.21,10.6,System Test,0,4.7,1797.0,0,R10
D07650,Payments,Medium,P1,18.12,7.44,Unit Test,1,9.2,1521.0,0,R10
D07651,Inventory,Medium,P2,36.9,9.16,System Test,1,2.1,1883.0,0,R09
D07652,Dashboard,Medium,P2,11.1,5.71,Unit Test,0,2.9,323.0,0,R20
D07653,Reports,Medium,P2,16.74,5.98,Unit Test,1,9.8,1349.0,0,R17
D07654,Reports,Medium,P1,21.6,7.11,Unit Test,0,8.5,1109.0,0,R13
D07655,Notifications,Medium,P1,13.07,5.41,UAT,1,9.0,1083.0,0,R12
D07656,Inventory,High,P3,19.81,8.11,System Test,0,2.4,1101.0,0,R02
D07657,Dashboard,Medium,P1,30.17,7.23,UAT,1,3.2,1777.0,0,R12
D07658,Login,Low,P2,20.01,5.73,System Test,0,5.4,1472.0,1,R17
D07659,Dashboard,Medium,P2,19.64,5.29,System Test,1,1.3,694.0,0,R13
D07660,Notifications,Low,P1,12.13,,Unit Test,1,2.3,221.0,0,R04
D07661,Reports,Low,P3,9.14,5.48,UAT,1,8.4,1186.0,0,R16
D07662,Inventory,Low,P1,23.63,8.41,Unit Test,0,8.7,1687.0,0,R03
D07663,Notifications,Medium,P3,20.86,7.11,System Test,1,5.0,1477.0,1,R08
D07664,Notifications,High,P3,10.74,7.36,System Test,1,6.9,1447.0,1,R05
D07665,Dashboard,Medium,P2,24.11,7.7,Unit Test,0,3.9,1494.0,0,R04
D07666,Dashboard,High,P1,26.48,9.97,System Test,0,4.5,1315.0,1,R14
D07667,Login,Critical,P1,35.16,10.76,System Test,1,5.2,1906.0,0,R14
D07668,Payments,Low,P2,35.96,7.76,Unit Test,1,1.9,1978.0,0,R06
D07669,Login,Medium,P1,2.98,2.43,Unit Test,1,2.5,367.0,0,R03
D07670,Payments,Critical,P1,24.08,9.09,UAT,1,3.2,1069.0,1,R08
D07671,Dashboard,High,P2,3.1,7.14,System Test,1,5.2,386.0,0,R09
D07672,Login,Low,P2,35.68,6.32,System Test,0,3.4,1777.0,0,R19
D07673,Dashboard,Low,P2,,1.08,System Test,1,1.7,334.0,0,R18
D07674,Reports,Medium,P2,75.77383896689858,5.87,UAT,1,2.8,3679.5993058652184,1,R11
D07675,Reports,High,P2,17.18,10.04,System Test,1,2.8,746.0,0,R04
D07676,Login,Low,P2,1.0,1.9,System Test,0,5.5,361.0,0,R14
D07677,Dashboard,High,P3,2.73,6.97,System Test,1,3.0,346.0,0,R01
D07678,Reports,Critical,P3,4.15,5.33,System Test,0,1.5,171.0,1,R17
D07679,Reports,High,P1,23.53,6.36,Unit Test,0,5.0,691.0,0,R01
D07680,Login,Low,P1,7.44,3.04,System Test,1,2.3,405.0,0,R06
D07681,Search,High,P3,33.63,8.21,Unit Test,0,2.8,1375.0,0,R01
D07682,Login,Medium,P1,1.32,3.74,Unit Test,1,9.4,474.0,0,R13
D07683,Notifications,Low,P1,30.41,8.31,System Test,1,2.3,1981.0,0,R20
D07684,Dashboard,Low,P2,9.71,,System Test,1,1.0,558.0,0,R19
D07685,Notifications,Medium,P3,,8.18,UAT,0,3.9,1772.0,0,R10
D07686,Notifications,Medium,P1,35.11,8.75,Unit Test,1,4.6,1967.0,0,R18
D07687,Inventory,Low,P2,3.13,3.46,System Test,1,1.6,494.0,0,R07
D07688,Notifications,High,P3,34.25,6.39,UAT,0,2.0,1572.0,0,R10
D07689,Reports,Medium,P1,1.88,4.9,System Test,1,7.8,336.0,0,R17
D07690,Reports,Medium,P1,30.38,6.46,System Test,1,5.2,1785.0,1,R05
D07691,Login,Low,P3,17.22,8.94,UAT,1,2.4,1557.0,0,R13
D07692,Reports,Low,P3,7.2,2.0,Unit Test,1,6.7,444.0,0,R03
D07693,Login,Medium,P2,26.16,6.73,Unit Test,1,7.4,1652.0,0,R04
D07694,Login,Low,P3,26.21,5.74,System Test,0,8.0,1922.0,0,R19
D07695,Search,Critical,P1,17.47,9.55,System Test,1,3.6,897.0,0,R08
D07696,Search,High,P2,28.64,8.93,UAT,0,5.2,1443.0,0,R04
D07697,Search,Low,P3,23.66,7.92,System Test,1,9.8,1717.0,0,R03
D07698,Payments,High,P2,12.83,7.87,System Test,1,5.3,768.0,1,R18
D07699,Reports,High,P3,26.93,7.58,System Test,1,5.6,1131.0,0,R13
D07700,Dashboard,High,P3,29.46,5.51,System Test,0,1.1,1297.0,0,R07
D07701,Inventory,High,P3,10.01,6.24,Unit Test,0,5.6,366.0,0,R14
D07702,Reports,Medium,P3,8.62,4.42,System Test,1,1.6,849.0,0,R18
D07703,Payments,Medium,P2,29.6,7.63,Unit Test,1,2.7,1588.0,0,R07
D07704,Reports,Medium,P2,7.31,4.54,System Test,0,1.1,479.0,0,R09
D07705,Payments,Low,P3,1.0,3.29,UAT,1,3.0,162.0,0,R20
D07706,Login,Low,P1,32.82,5.98,UAT,1,7.5,1601.0,0,R10
D07707,Payments,Medium,P2,16.91,5.12,Unit Test,1,1.2,628.0,0,R17
D07708,Reports,Medium,P3,15.68,3.74,System Test,1,1.9,907.0,1,R07
D07709,Login,Low,P3,20.32,6.38,System Test,1,3.6,1675.0,0,R04
D07710,Dashboard,High,P2,13.54,4.01,System Test,1,6.3,387.0,1,R04
D07711,Inventory,Medium,P2,18.54,7.61,UAT,1,6.4,1531.0,0,R11
D07712,Search,Medium,P1,34.73,8.52,Unit Test,0,2.2,1825.0,0,R02
D07713,Login,Low,P2,20.97,3.89,System Test,1,1.3,854.0,1,R01
D07714,Reports,Low,P3,15.08,5.22,System Test,1,,593.0,1,R05
D07715,Search,High,P3,40.6,10.55,System Test,0,9.2,1817.0,0,R09
D07716,Dashboard,High,P3,15.68,7.44,System Test,0,9.2,939.0,0,R13
